hoimalnad_kannada_1	ಅಜ್ಜಿಯ ಸೀರೆ ಮಡಚೋಕೆ ಆಗಲ್ಲ, ಅಜ್ಜನ ರೊಕ್ಕ ಎಣಿಸೋಕೆ ಆಗಲ್ಲ	ಮೋಡ, ನಕ್ಷತ್ರ
hoimalnad_kannada_2	ಗಿರಗಿರ ತಿರುಗುತ್ತೆ, ಸುಸ್ತಾಗಿ ಬೀಳುತ್ತೆ	ಬುಗುರಿ
hoimalnad_kannada_3	ಹುಟ್ಟುತ್ತಲೇ ಹುಡುಗ ತಲೆಯಲ್ಲಿ ಟೋಪಿ ಹಾಕಿರುತ್ತೆ.	ಬದನೇಕಾಯಿ
hoimalnad_kannada_4	ಸಾಗರ ಪುತ್ರ, ಸಾರಿನ ಮಿತ್ರ	ಉಪ್ಪು
hoimalnad_kannada_5	ಗುಡುಗು, ಗುಡುಗಿದರೆ ಸಾವಿರ ನಯನಗಳು ಅರಳುವುದು	ನವಿಲು
hoimalnad_kannada_6	ಲಟಪಟ ಲೇಡಿಗೆ ಒಂದೇ ಕಣ್ಣು	ಸೂಜಿ
hoimalnad_kannada_7	ಹಸಿರು ಕೋಲಿಗೆ ಮುತ್ತಿನ ತುರಾಯಿ	ಜೋಳದ ತೆನೆ
hoimalnad_kannada_8	ಕಡ್ಲೆ ಕಾಳಷ್ಟು ಹಿಂಡಿ 32 ಮನೆ ಸಾರಿಸಿ ಬಚ್ಚಲ ಪಾಲು ಆಗುತ್ತೆ	ಹಲ್ಲುಪುಡಿ
hoimalnad_kannada_9	ಕೆಂಪು ಕುದುರೆ ಮೇಲೆ ಒಬ್ಬ ಏರುತ್ತಾನೆ, ಒಬ್ಬ ಇಳಿಯುತ್ತಾನೆ	ರೊಟ್ಟಿ, ದೋಸೆ
hoimalnad_kannada_10	ಕರಿ ಗುಡ್ಡಬಿಳಿ ನೀರು ಅದ್ರಾಗೆ ಕುಂತವಳೇ ಚಂಪರಾಣಿ	ಗಡಿಗೆ ಮಜ್ಜಿಗೆ
hoimalnad_kannada_11	ಅಗಲವಾದ ಮಾಳಿಗೆಗೆ ಒಂದೇ ಕಂಬ	ಛತ್ರಿ
hoimalnad_kannada_12	ಬಿಳಿ ತೊಟ್ಟಿಯಲ್ಲಿ ಕಪ್ಪು ದ್ರಾಕ್ಷಿ	ಕಣ್ಣು
hoimalnad_kannada_13	ಎರಡು ಗವಿಗಳಿಗೆ ಒಂದೇ ಗೋಡೆ	ಮೂಗು
hoimalnad_kannada_14	ಹಸಿರು ಮರದಲ್ಲಿ ಮೊಸರು ಚೆಲ್ಲಿದೆ	ಮಲ್ಲಿಗೆ
hoimalnad_kannada_15	ಐದು ಮನೆಗೆ ಒಂದೇ ಅಂಗಳ	ಅಂಗ್ಯ
hoimalnad_kannada_16	ಚಿಕ್ಕ ಮನೆಗೆ ಚಿನ್ನದ ಬೀಗ	ಮೂಗುತಿ
hoimalnad_kannada_17	ಹಗ್ಗ ಹಾಸಿದೆ, ಹಸು ಮಲಗಿದೆ	ಕುಂಬಳಕಾಯಿ
hoimalnad_kannada_18	ಹತ್ತಾರು ಮಕ್ಕಳ ತಂದೆ ಅದಕ್ಕೆ ತಲೆಯ ಮೇಲೆ ಜುಟ್ಟು	ಹುಂಜ
hoimalnad_kannada_19	ಕಿರೀಟ ಇದೆ ರಾಜ ಅಲ್ಲ, ಕಲ ತಿಳಿಸುತ್ತೆ ಗಡಿಯಾರವಲ್ಲ	ಕೋಳಿ
hoimalnad_kannada_20	ಒಂದು ಹಣ್ಣಿಗೆ ಹನ್ನೆರಡು ತೊಳೆ ಮತ್ತೂ ಮೂವತ್ತು ಬೀಜ	ವರ್ಷ
hoimalnad_kannada_21	ಗುಂಡಾಕಾರ ಮೈಯೆಲ್ಲಾ ತೂತು	ದೋಸೆ
hoimalnad_kannada_22	ಬಂಗಾರದ ಗುಬ್ಬಿ ಬಾಲದಲ್ಲೇ ನೀರನ್ನು ಕುಡಿಯುತ್ತೆ	ಚಿಮಿಣಿ
hoimalnad_kannada_23	ಒಂದು ಮರ, ಮರದಾಗ ಅಲ್ಲ, ಅಲ್ಲಿನಾಗ ಕೊಬ್ರಿ ಗುಂಡ	ಆಕಾಶ ನಕ್ಷತ್ರ ಚಂದ್ರ
hoimalnad_kannada_24	ಅನ್ನ ಮಾಡಲಿಕ್ಕೆ ಬಾರದಂತಹ ಅಕ್ಕಿ ಯಾವುದು	ಏಲಕ್ಕಿ
hoimalnad_kannada_25	ಬೆಳ್ಳಿ ಬಟ್ಟಲಲ್ಲಿ ಮುತ್ತಿನ ಬಿಂದು	ತಾರೆ
hoimalnad_kannada_26	ಲಟಪಟ ಲೇಡಿಗೆ ಒಂದೇ ಕಣ್ಣು	ಸೂಜಿ
hoimalnad_kannada_27	ಹಸಿರು ಕೋಲಿಗೆ ಮುತ್ತಿನ ತುರಾಯಿ	ಜೋಳದ ತೆನೆ
hoimalnad_kannada_28	ಬಿಳಿ ಹುಲ್ಲಲ್ಲಿ ಕೆಂಪು ಕುರಿಮರಿ	ನಾಲಿಗೆ
hoimalnad_kannada_29	ಸೂಜಿ ಸಣ್ಣಕಾಗೆ ಬಣ್ಣ	ಕೂದಲು
hoimalnad_kannada_30	ಹೋದರು ಇರುತ್ತೆ ಬಂದರೂ ಕಾಡುತ್ತೆ. ಇದು ಏನು	ನೆನಪು
hoimalnad_kannada_31	ನೀಲಿ ಸಾಗರದಲ್ಲಿ ಬೆಳ್ಳನೇ ಮೀನುಗಳು ನಾನ್ಯಾರು	ತಾರೆಗಳು
hoimalnad_kannada_32	ಬಿಡಿಸಿದರೆ ಹೂವು, ಮಡಚಿದರೆ ಮೊಗ್ಗು	ಛತ್ರಿ
hoimalnad_kannada_33	ಕೂಗಿದರೆ ರಾವಣ, ಹಾರಿದರೆ ಹನುಮಂತ, ಕೂತರೆ ಮುಸಿ	ಕಪ್ಪೆ
hoimalnad_kannada_34	ಮುಳ್ಳುಗಳಿವೆ ಅಪಾಯವಿಲ್ಲ, ಸಂಖ್ಯೆಗಳಿವೆ ಲೆಕ್ಕದ ಪುಸ್ತಕವಲ್ಲ, ಗಂಟೆ ಹೊಡೆಯುತ್ತದೆ, ದೇವಾಲಯವಲ್ಲ.	ಗಡಿಯಾರ
hoimalnad_kannada_35	ಕಾಸಿನ ಕುದುರೆಗೆ ಬಾಲದ ಲಗಾಮು	ಸೂಜಿ ದಾರ
hoimalnad_kannada_36	ಎಲೆ ಇಲ್ಲ, ಸುಣ್ಣ ಇಲ್ಲ, ಬಣ್ಣವಿಲ್ಲ ತುಟಿ ಕೆಂಪಗಾಗಿದೆ, ಮಳೆಯಿಲ್ಲ, ಬೆಲೆಯಿಲ್ಲ, ಮೈ ಹಸಿರಾಗಿದೆ	ಗಿಳಿ
hoimalnad_kannada_37	ಮನೆ, ಮನೆಗೆರಡು ಬಾಗಿಲು, ಬಾಗಿಲ ಮುಂದೆ, ಮುಚ್ಚಿದರೆ ಹಾನಿ ಇದೇನು?	ಮೂಗು, ಬಾಯಿ
hoimalnad_kannada_38	ಸುತ್ತ ಮುತ್ತ ಸುಣ್ಣದ ಗೋಡೆ, ಎತ್ತ ನೋಡಿದರೂ ಬಾಗಿಲಿಲ್ಲ ಇದು ಏನು ?	ಮೊಟ್ಟೆ
hoimalnad_kannada_39	ಅಂಗಳದಲ್ಲಿ ಹುಟ್ಟುವುದು, ಅಂಗಳದಲ್ಲಿ ಬೆಳೆಯುವುದು, ತನ್ನ ಮಕ್ಕಳ ಹಂಗಿಸಿ ಮಾತಾಡುವುದು ಇದು ಏನು?	ಕೋಳಿ
hoimalnad_kannada_40	ಇದ್ದಲು ನುಂಗುತ್ತ, ಗದ್ದಲ ಮಾಡುತ್ತಾ, ಉದ್ದಕ್ಕೂ ಓಡುತ್ತಾ ಮುಂದಕ್ಕೆ ಸಾಗುವ ನಾನ್ಯಾರು?	ರೈಲು
hoimalnad_kannada_41	ಊಟಕ್ಕೆ ಕುಳಿತವರು ಹನ್ನೆರಡು ಜನರು, ಬಡಿಸುವವರು ಇಬ್ಬರು, ಒಬ್ಬನು ಒಬ್ಬರಿಗೆ ಬಡಿಸುವಸ್ಟರಲ್ಲಿ ಇನ್ನೊಬ್ಬನು ಹನ್ನೆರಡು ಜನಕ್ಕೂ ಬಡಿಸಿರುತ್ತಾನೆ	ಗಡಿಯಾರ
hoimalnad_kannada_42	ಹಸಿರು ಹಾವರಾಣಿ, ತುಂಬಿದ ತತ್ರಾಣಿ, ಹೇಳದಿದ್ದರೆ ನಿಮ್ಮ ದೇವರಾಣಿ	ಕಲ್ಲಂಗಡಿ ಹಣ್ಣು
hoimalnad_kannada_43	೧೩.ಒಂದು ರುಮಾಲು ನಮ್ಮಪ್ಪನೂ ಸುತ್ತಲಾರ.	ದಾರಿ
hoimalnad_kannada_44	ಅಬ್ಬಬ್ಬ ಹಬ್ಬ ಬಂತು, ಸಿಹಿಕಹಿ ಎರಡೂ ತಂತು.	ಯುಗಾದಿ
hoimalnad_kannada_45	ಹುಟ್ಟುತ್ತಲೇ ಹುಡುಗ ತಲೆಯಲ್ಲಿ ಟೋಪಿ ಹಾಕಿರುತ್ತೆ.	ಬದನೆಕಾಯಿ.
hoimalnad_kannada_46	ಸಾಗರ ಪುತ್ರ, ಸಾರಿನ ಮಿತ್ರ.	ಉಪ್ಪು
hoimalnad_kannada_47	ಸಾವಿರಾರು ಹಕ್ಕಿಗಳು, ಒಂದೇ ಬಾರಿಗೆ ನೀರಿಗಿಳಿತವೆ.	ಅಕ್ಕಿ
hoimalnad_kannada_48	ಗುಡುಗು, ಗುಡುಗಿದರೆ ಸಾವಿರ ನಯನಗಳು ಅರಳುವುದು.	ನವಿಲು.
hoimalnad_kannada_49	ಕಣ್ಣಿಲ್ಲ, ಕಾಲಿಲ್ಲ,ಆದರು ಚಲಿಸುತಿದೆ ಯಾವುದು ಎಲ್ಲಿದೆ ಬಲ್ಲಿದನ ಹೇಳಿರಲ.	ನದಿ
hoimalnad_kannada_50	ಹಲ್ಲಿಲ್ಲದ ಹಕ್ಕಿಗೆ ಗೂಡು ತುಂಬ ಮರಿಗಳು.	ಕೋಳಿ
hoimalnad_kannada_51	೨೧. ಮೋಟು ಗೋಡೆ ಮೇಲೆ, ದೀಪ ಉರೀತಿದೆ.	ಮೂಗುಬೊಟ್ಟು
hoimalnad_kannada_52	ಹೊಂಚು ಹಾಕಿದ ದೆವ್ವ, ಬೇಡ ಬೇಡ ಎಂದರೂ ಜೂತೆಯೇ ಬರುತ್ತೆ.	ನೆರಳು
hoimalnad_kannada_53	ಮರನು ಮರನೇರಿ ಮತ್ತೆ ಮರನೇರಿ ಬಸವನಾ ಕತ್ತೇರಿ ತಿರುಗುತ್ತಿದೆ	ಗಾಣ
hoimalnad_kannada_54	ಹೊಕ್ಕಿದ್ದು ಒಂದಾಗಿ ಹೊರಟಿದ್ದು ಅದು ನೂರಾಗಿ	ಶ್ಯಾವಿಗೆ
hoimalnad_kannada_55	ಮಣ್ಣು ಆಗಿದೆ ಕಲ್ಲು ಸಿಕ್ಕಿತು, ಕಲ್ಲು ಆಗಿದೆ ಬೆಳ್ಳಿ ಸಿಕ್ಕಿತು, ಬೆಳ್ಳಿ ಒಡೆದ ನೀರು ಸಿಕ್ಕಿತು	ತೆಂಗಿನಕಾಯಿ
hoimalnad_kannada_56	ಕತ್ತಲೆ ಮನೆಯಲಿ ಕಾಳವ್ವ ಕುಂತವೈ ಕುಯ್ಯೋ, ಮರ್ರೋ ಅಂತವಳೇ	ತಂಬೂರಿ
hoimalnad_kannada_57	ಹಾರಿದರೆ ಹನುಮಂತ, ಕೂತರೆ ಮುನಿ, ಕೂಗಿದರೆ ಕಾಡಿನ ಒಡೆಯ	ಕಪ್ಪೆ
hoimalnad_kannada_58	ಕೈಲಿದ್ದಾಗ ಗುದಿಸಾಡುತ್ತೇನೆ, ಕೈ ಬಿಟ್ಟಾಗ ಗೊರಕೆ ಒಡೆಯುತ್ತೇನೆ	ಕಸಪೊರಕೆ
hoimalnad_kannada_59	ಗಿಡ ಕೊಡಲಾರದು, ಮರ ಬೆಳೆಸಲಾರದು ಅದಿಲ್ಲದೆ ಊಟ ಸೇರಲಾರದು	ಉಪ್ಪು
hoimalnad_kannada_60	ಅಕ್ಕ ಪಕ್ಕ ಚದುರಂಗ,ಅದರ ಹೂವು ಪದುರಂಗ ಅದರ ಹೆಸರು ಅಯ್ಯಯ್ಯಪ್ಪ ಇದು ಏನು?	ದತ್ತುರಿಯ ಮುಳ್ಳು.
hoimalnad_kannada_61	ವನದಲ್ಲಿ ಹುಟ್ಟಿ,ವನದಲ್ಲಿ ಬೆಳೆದು,ವನದಿಂದ ಹೊರಟು ವನಜಲೊನೆ ಶಿರಕ್ಕೆರುವರು.	ಕಮಲ.
hoimalnad_kannada_62	ಕೋಳಿ ಕುಗುತ್ತದೆ, ಮುಲ್ಲ ಚೂರಿ ಹಾಕುತ್ತಾನೆ.	ಗಿರಣಿ
hoimalnad_kannada_63	ಸಾವಿರ ತರುತ್ತೆ ಲಕ್ಷ ತರುತ್ತೆ ನೀರಿನಲ್ಲಿ ಹಾಕಿದರೆ ಸಾಯುತ್ತೆ.	ದುಡ್ಡು.
hoimalnad_kannada_64	ತಕ್ಕಡೀಲಿ ಇಟ್ಟು ಮಾರೋ ಹಾಗಿಲ್ಲ, ಅದಿಲ್ಲದೆ ಹಬ್ಬ ಅಗೋ ಹಾಗಿಲ್ಲ.	ಸಗಣಿ.
hoimalnad_kannada_65	ಚರಚರ ಕೊಯ್ತದೆ ಕತ್ತಿ ಅಲ್ಲ, ಮಿಣಿಮಿಣಿ ಮಿಂಚುತ್ತದೆ ಮಿಂಚಲ್ಲ, ಪೆಟ್ಟಿಗೆಗೆ ತುಂಬದೆ ದಾಗಿನ ಅಲ್ಲ.	ಗರಗಸ.
hoimalnad_kannada_66	ಕಡ್ಲೆ ಕಾಳಷ್ಟು ಹಿಂಡಿ೩೨ ಮನೆ ಸಾರಿಸಿ ಬಚ್ಚಲ ಪಾಲು ಆಗುತ್ತೆ.	ಹಲ್ಲುಪುಡಿ.
hoimalnad_kannada_67	ಕರಿ ಗುಡ್ಡ-ಬಿಳಿ ನೀರು ಅದ್ರಾಗೆ ಕುಂತವಳೇ ಚಂಪರಾಣಿ.	ಗಡಿಗೆಮಜ್ಜಿಗೆ.
hoimalnad_kannada_68	೪೬. ಕೆಂಪು ಕುದುರೆ ಮೇಲೆ ಒಬ್ಬ ಏರುತ್ತಾನೆ, ಒಬ್ಬ ಇಳಿಯುತ್ತಾನೆ.	ರೊಟ್ಟಿ, ದೋಸೆ
hoimalnad_kannada_69	ಕೆಂದ ಕುದುರೆ,ಬಿಳಿ ತಡಿ, ಕರೆ ಲಗಾಮು, ಅಣ್ಣ ಅತ್ತಾನೆ, ತಮ್ಮ ಇಳಿತ್ತಾನೆ	ಬೆಂಕಿ, ಸುಣ್ಣ ಹಚ್ಚಿದ ಹಂಚು, ಹೊಗೆ, ರೊಟ್ಟಿ
hoimalnad_kannada_70	ಕಂಬ ಕಂಬದ ಮೇಲೆ ದಿಂಬ, ದಿಂಬದ ಮೇಲೆ ಲಾಗಲೂಟೆ, ಲಾಗಲೂಟೆ ಮೇಲೆ ಎರಡು ಹುಡ್ಗರು ಓಡ್ಯಾಡುತಾರೆ.	ಕಣ್ಣು.
hoimalnad_kannada_71	ಶತ್ತಗಿಂಡಿ, ಶಾರಾಗಿಂಡಿ, ನೀರಾಗಿ ಹಕ್ಕಿದರೆ ಮುಳುಗದು ಮುತ್ತಿನ ಗಿಂಡಿ.	ಬೆಣ್ಣೆ ಉಂಡೆ.
hoimalnad_kannada_72	ಕುತ್ತಿಗೆ ಇದೆ ತಲೆ ಇಲ್ಲ, ತೋಳಿದೆ ಬೆರಳಿಲ್ಲ, ದಡಾ ಇದೆ, ಕಾಲಿಲ್ಲ.	ಅಂಗಿ.
hoimalnad_kannada_73	ಹಸಿರು ಗಿಡದ ಮೇಲೆ ಮೊಸರು ಚೆಲ್ಲಿದೆ	ಮಲ್ಲಿಗೆ
hoimalnad_kannada_74	ಅಂಗೈ ಅಗಲದ ರೊಟ್ಟಿಗೆ ಲೆಕ್ಕವಿಲ್ಲದಷ್ಟು ಉಪ್ಪಿನಕಾಯಿ	ಆಕಾಶ, ನಕ್ಷತ್ರ
hoimalnad_kannada_75	ಸುಟ್ಟ ಹೆಣ ಮತ್ತೆ ಸುಡ್ತಾರೆ	ಇದ್ದಿಲು
hoimalnad_kannada_76	ಚಿನ್ನದ ಪೆಟ್ಟಿಗೆಯಲ್ಲಿ ಬೆಳ್ಳಿ ಲಿಂಗ	ಬಾಳೆ ಹಣ್ಣು
hoimalnad_kannada_77	ಅಂಗೈ ಕೊಟ್ಟರೆ ಮುಂಗೈನೂ ನುಂಗುತ್ತದೆ	ಬಳೆ
hoimalnad_kannada_78	ಅಂಗೈ ಕೊಟ್ಟರೆ ಮುಂಗೈನೂ ನುಂಗುತ್ತದೆ	ಬಳೆ
hoimalnad_kannada_79	ಒಂದು ಹಪ್ಪಳ ಊರಿಗೆಲ್ಲ ಊಟ	ಚಂದ್ರ
hoimalnad_kannada_80	ಆಕಾಶದಲ್ಲಿ ಕೊಡಲಿಗಳು ತೇಲಾಡುತ್ತವೆ	ಹುಣಸೇಹಣ್ಣು
hoimalnad_kannada_81	ನೀಲಿ ಕೆರೆಯಲಿ ಬಿಳಿ ಮೀನು	ನಕ್ಷತ್ರ
hoimalnad_kannada_82	ಒಂದು ತೇಲುತ್ತೆ ,ಒಂದು ಮುಳುಗುತ್ತೆ, ಒಂದು ಕರಗುತ್ತೆ.	ವಾರ,ತಿಂಗಳು,ವರ್ಷ
hoimalnad_kannada_83	ಬಾ ಅಂದರೆ ಬರೋಲ್ಲ, ಹೋಗು ಅಂದರೆ ಹೋಗೋಲ್ಲ	ಮಳೆ
hoimalnad_kannada_84	ನಾ ಇರುವಾಗ ಬರುತ್ತೆ, ನಾ ಹೋದ ಮೇಲೂ ಇರುತ್ತೆ	ಕೀರ್ತಿ
hoimalnad_kannada_85	ಬೆಳ್ಳಿ ಸಮುದ್ರದಲ್ಲಿ ಕಪ್ಪು ಸೂರ್ಯ	ಕಣ್ಣು
hoimalnad_kannada_86	ಅಕ್ಕನ ಮೇಲೆ ಛತ್ರಿ	ರೆಪ್ಪೆ
hoimalnad_kannada_87	ತಮ್ಮಂಗೆ ಮೂರು ಕಣ್ಣು ಅಮ್ಮಂಗೆ ಒಂದೇ ಕಣ್ಣು	ತೆಂಗಿನ ಕಾಯಿ
hoimalnad_kannada_88	ಅಕ್ಕ ಓದುತ್ತಾಳೆ ತಂಗಿ ನಡೀತ್ತಾಳೆ	ಕಣ್ಣು
hoimalnad_kannada_89	ಅಮ್ಮನ ಆಕಾಶವಾಣಿ ನಾನು	ಮಗು
hoimalnad_kannada_90	ಅಂಗಡಿಯಿಂದ ತರೋದು ಮುಂದಿಟ್ಟುಕೊಂಡು ಅಳೋದು	ಈರುಳ್ಳಿ
hoimalnad_kannada_91	ಅಂಗಣ್ಣ ಮಂಗಣ್ಣ ಅಂಗಿ ಬಿಚ್ಚಿಕೊಂಡು ನುಂಗಣ್ಣ	ಬಾಳೆಹಣ್ಣು
hoimalnad_kannada_92	ಗೂಡ್ನಲ್ಲಿರೋ ಜೋಡಿ ಪಕ್ಷಿ ಊರೆಲ್ಲ ನೋಡುತ್ತೆ	ಕಣ್ಣು
hoimalnad_kannada_93	ಒಂದು ಮಡಕೆ, ಮಡಕೆಯೊಳಗೆ, ಕುಡಿಕೆ, ಕುಡಿಕೆಯಲ್ಲಿ ಸಾಗರ	ತೆಂಗಿನ ಕಾಯಿ
hoimalnad_kannada_94	ನೀನಿಲ್ಲದೆ ಊಟವಿಲ್ಲ	ಉಪ್ಪು
hoimalnad_kannada_95	ಬಿಳಿ ಸರದಾರನಿಗೆ ಕರಿ ಟೋಪಿ	ಬೆಂಕಿಕಡ್ಡಿ
hoimalnad_kannada_96	ಕಾಲಿಲ್ಲ ಹುಡುಗಿಗೆ ಮಾರುದ್ದ ಕಡಿವಾಣ	ಸೂಜಿ
hoimalnad_kannada_97	ಮೂರು ಕಾಸಿನ ಕುದುರೆಗೆ ಮುನ್ನೂರು ರೂಪಾಯಿನ ಹಗ್ಗ	ಹೇನು ಕೂದಲು
hoimalnad_kannada_98	ಕೆಂಪು ಕುದುರೆಗೆ ಲಗಾಮು, ಓಬ್ಬ ಹತ್ತುತ್ತಾನೆ, ಇನ್ನೊಬ್ಬ ಇಳಿತಾನೇ	ಬೆಂಕಿ,ಬಾಣಲೆ, ದೋಸೆ
hoimalnad_kannada_99	ಒಂದು ಮನೆಗೆ ಒಂದೇ ತೊಲೆ	ತಲೆ
hoimalnad_kannada_100	ಕಂದ ಬಂದ ಕೊಂದ ತಂದ	ಶ್ರೀ ರಾಮ ಚಂದ್ರ
hoimalnad_kannada_101	ಕಲ್ಲಿಲ್ಲದ ಬೆಟ್ಟ ಮರಳಿಲ್ಲದ ಮರುಭೂಮಿ	ಭೂಪಟ
hoimalnad_kannada_102	ಚಿಕ್ಕಕ್ಕನಿಗೆ ಪುಕ್ಕುದ್ದ	ಸೌಟು
